ROBO_ID;OCCURRENCE;CODE;CONTENT
71;8.02.2021;E1043;Teach Plug is abnormal.
71;8.02.2021;E1043;Teach Plug is abnormal.
71;9.02.2021;E5055;The selector switch on TP is set to automatic operation.
71;21.03.2021;E1043;Teach Plug is abnormal.
71;21.03.2021;E5055;The selector switch on TP is set to automatic operation.
71;24.04.2021;E1335;Unexpected motor powerOFF.(Servo board1)(MC1)(code 3F)
71;9.05.2021;E1043;Teach Plug is abnormal.
71;19.05.2021;E5055;The selector switch on TP is set to automatic operation.
71;4.06.2021;E5054;The selector switch on TP is set to manual operation.
71;30.06.2021;E5054;The selector switch on TP is set to manual operation.
71;8.07.2021;E5055;The selector switch on TP is set to automatic operation.
71;8.07.2021;E5055;The selector switch on TP is set to automatic operation.
71;25.07.2021;E5055;The selector switch on TP is set to automatic operation.
71;8.08.2021;E1398;The Teach enabling signal turned off. 
71;8.08.2021;E1398;The Teach enabling signal turned off. 
71;8.08.2021;E1398;The Teach enabling signal turned off. 
71;8.08.2021;E1398;The Teach enabling signal turned off. 
71;8.08.2021;E1398;The Teach enabling signal turned off. 
71;8.08.2021;E1398;The Teach enabling signal turned off. 
71;8.08.2021;E1398;The Teach enabling signal turned off. 
71;9.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E1398;The Teach enabling signal turned off. 
71;27.08.2021;E5055;The selector switch on TP is set to automatic operation.
71;2.09.2021;E1398;The Teach enabling signal turned off. 
71;3.09.2021;E1043;Teach Plug is abnormal.
71;4.09.2021;E1398;The Teach enabling signal turned off. 
71;4.09.2021;E1043;Teach Plug is abnormal.
71;26.09.2021;E5055;The selector switch on TP is set to automatic operation.
71;15.10.2021;E1398;The Teach enabling signal turned off. 
71;15.10.2021;E1043;Teach Plug is abnormal.
71;15.10.2021;E1398;The Teach enabling signal turned off. 
71;15.10.2021;E5054;The selector switch on TP is set to manual operation.
71;31.10.2021;E1398;The Teach enabling signal turned off. 
71;31.10.2021;E1398;The Teach enabling signal turned off. 
71;31.10.2021;E1398;The Teach enabling signal turned off. 
71;31.10.2021;E5055;The selector switch on TP is set to automatic operation.
71;3.11.2021;E1043;Teach Plug is abnormal.
71;24.11.2021;E1043;Teach Plug is abnormal.
71;28.11.2021;E1398;The Teach enabling signal turned off. 
71;28.11.2021;E1398;The Teach enabling signal turned off. 
71;28.11.2021;E1398;The Teach enabling signal turned off. 
71;28.11.2021;E1398;The Teach enabling signal turned off. 
71;28.11.2021;E5055;The selector switch on TP is set to automatic operation.
71;28.11.2021;E5055;The selector switch on TP is set to automatic operation.
71;28.11.2021;E1398;The Teach enabling signal turned off. 
71;28.11.2021;E1398;The Teach enabling signal turned off. 
71;28.11.2021;E1398;The Teach enabling signal turned off. 
71;26.12.2021;E1043;Teach Plug is abnormal.
71;26.12.2021;E5055;The selector switch on TP is set to automatic operation.
71;1.01.2022;E5055;The selector switch on TP is set to automatic operation.
71;27.01.2022;E1398;The Teach enabling signal turned off. 
71;27.01.2022;E1398;The Teach enabling signal turned off. 
71;28.01.2022;E5055;The selector switch on TP is set to automatic operation.
71;28.01.2022;E5055;The selector switch on TP is set to automatic operation.
71;28.01.2022;E5055;The selector switch on TP is set to automatic operation.
71;7.03.2022;E1398;The Teach enabling signal turned off. 
71;7.03.2022;E1398;The Teach enabling signal turned off. 
71;7.03.2022;E1398;The Teach enabling signal turned off. 
71;7.03.2022;E1398;The Teach enabling signal turned off. 
71;7.03.2022;E5055;The selector switch on TP is set to automatic operation.
71;17.04.2022;E5055;The selector switch on TP is set to automatic operation.
71;17.04.2022;E1398;The Teach enabling signal turned off. 
71;17.04.2022;E1398;The Teach enabling signal turned off. 
71;17.04.2022;E1398;The Teach enabling signal turned off. 
71;28.04.2022;E5055;The selector switch on TP is set to automatic operation.
71;31.07.2022;E5055;The selector switch on TP is set to automatic operation.
86;28.05.2021;E0975;Master on mismatching
86;15.09.2021;E0976;Confirm magnet-ON (Fixed input IN28) is OFF.
86;20.09.2021;E0976;Confirm magnet-ON (Fixed input IN28) is OFF.
86;20.09.2021;E0903;Servo communication stop
86;28.09.2021;E0975;Master on mismatching
86;6.11.2021;E0975;Master on mismatching
86;9.11.2021;E0975;Master on mismatching
86;16.11.2021;E0975;Master on mismatching
86;15.12.2021;E0975;Master on mismatching
86;26.12.2021;E0079;CPU bord temperature  fault.
86;26.12.2021;E0079;CPU bord temperature  fault.
86;26.12.2021;E0079;CPU bord temperature  fault.
86;21.01.2022;E0975;Master on mismatching
86;21.01.2022;E0975;?????????
86;24.02.2022;E0976;Confirm magnet-ON (Fixed input IN28) is OFF.
86;24.02.2022;E0976;?????ON??(????IN28)?OFF?????
86;1.03.2022;E0062;Mismatching of power source ON
86;1.03.2022;E0062;???? ON ???
86;7.03.2022;E2110;Toyopuc I/F:The sequence program has stopped.
86;7.03.2022;E2110;?????I/F:???????????????????
86;7.03.2022;E2652;Toyopuc I/F:I/O refreshing has stopped.
86;7.03.2022;E2652;?????I/F:I/O???????????????
86;4.04.2022;E0975;Master on mismatching
86;4.04.2022;E0975;?????????
86;12.06.2022;E2110;Toyopuc I/F:The sequence program has stopped.
86;12.06.2022;E2110;?????I/F:???????????????????
86;12.06.2022;E2652;Toyopuc I/F:I/O refreshing has stopped.
86;12.06.2022;E2652;?????I/F:I/O???????????????
86;26.06.2022;E0065;Over travel limit switch activated
86;26.06.2022;E0065;????????LS???????
86;26.06.2022;E0903;Servo communication stop
86;26.06.2022;E0903;???????
86;20.07.2022;E0975;Master on mismatching
92;29.11.2020;E0021;Abnormal servo tracking [JT1Axis]
92;29.11.2020;E0021;Abnormal servo tracking [JT1Axis]
92;29.11.2020;E0021;Abnormal servo tracking [JT1Axis]
92;29.11.2020;E0021;Abnormal servo tracking [JT1Axis]
92;29.11.2020;E0021;Abnormal servo tracking [JT1Axis]
92;29.11.2020;E0027;Encoder data change after stop [JT1Axis]
92;29.11.2020;E0021;Abnormal servo tracking [JT1Axis]
92;17.12.2020;E0021;Abnormal servo tracking [JT1Axis]
92;3.02.2021;E0898;Servo command stop [JT2Axis]
92;27.02.2021;E0898;Servo command stop [JT2Axis]
92;13.03.2021;E0898;Servo command stop [JT2Axis]
92;14.03.2021;E0975;Master on mismatching
92;7.04.2021;E0898;Servo command stop [JT2Axis]
92;1.05.2021;E0021;Abnormal servo tracking [JT1Axis]
92;20.06.2021;E0027;Encoder data change after stop [JT7Axis]
92;4.08.2021;E0021;Abnormal servo tracking [JT1Axis]
92;4.03.2022;E0898;Servo command stop [JT2Axis]
92;1.04.2022;E0898;Servo command stop [JT2Axis]
92;10.04.2022;E0021;Abnormal servo tracking [JT1Axis]
92;10.04.2022;E1106;Robot monitoring unit internal failure.
92;10.04.2022;E1102;Position exceeded the limit area.
92;10.04.2022;E1106;Robot monitoring unit internal failure.
92;10.04.2022;E1106;Robot monitoring unit internal failure.
92;10.04.2022;E1106;Robot monitoring unit internal failure.
92;30.05.2022;E1102;Position exceeded the limit area.
92;30.05.2022;E1106;Robot monitoring unit internal failure.
92;30.05.2022;E1102;Position exceeded the limit area.
92;30.05.2022;E1106;Robot monitoring unit internal failure.
92;30.05.2022;E1102;Position exceeded the limit area.
92;30.05.2022;E1102;Position exceeded the limit area.
92;30.05.2022;E1106;Robot monitoring unit internal failure.
92;30.05.2022;E1102;Position exceeded the limit area.
92;30.05.2022;E1102;Position exceeded the limit area.
92;30.05.2022;E1102;Position exceeded the limit area.
92;30.05.2022;E1102;Position exceeded the limit area.
92;30.05.2022;E1102;Position exceeded the limit area.
92;7.06.2022;E0898;Servo command stop [JT2Axis]
94;28.10.2021;E1106;Robot monitoring unit internal failure.
94;28.10.2021;E0051;Encoder data transmission failure [JT5Axis]
94;28.10.2021;E0051;Encoder data transmission failure [JT5Axis]
94;28.10.2021;E3792;The encoder value changed in the power off. [JT5Axis]
94;28.10.2021;E0051;Encoder data transmission failure [JT5Axis]
94;28.10.2021;E3792;The encoder value changed in the power off. [JT5Axis]
94;28.10.2021;E1100;Robot monitoring unit Encoder failure.
94;28.10.2021;E0051;Encoder data transmission failure [JT5Axis]
94;28.10.2021;E1106;Robot monitoring unit internal failure.
94;28.10.2021;E1106;Robot monitoring unit internal failure.
94;28.10.2021;E1100;Robot monitoring unit Encoder failure.
94;28.10.2021;E0051;Encoder data transmission failure [JT5Axis]
94;28.10.2021;E1106;Robot monitoring unit internal failure.
94;1.11.2021;E1100;Robot monitoring unit Encoder failure.
94;1.11.2021;E0051;Encoder data transmission failure [JT5Axis]
94;1.11.2021;E0051;Encoder data transmission failure [JT5Axis]
94;1.11.2021;E1106;Robot monitoring unit internal failure.
94;1.11.2021;E3792;The encoder value changed in the power off. [JT5Axis]
94;1.11.2021;E0051;Encoder data transmission failure [JT5Axis]
94;1.11.2021;E1106;Robot monitoring unit internal failure.
94;1.11.2021;E1100;Robot monitoring unit Encoder failure.
94;1.11.2021;E0051;Encoder data transmission failure [JT5Axis]
94;1.11.2021;E1100;Robot monitoring unit Encoder failure.
94;1.11.2021;E0051;Encoder data transmission failure [JT5Axis]
94;1.11.2021;E0051;Encoder data transmission failure [JT5Axis]
94;1.11.2021;E1100;Robot monitoring unit Encoder failure.
94;1.11.2021;E1100;Robot monitoring unit Encoder failure.
94;1.11.2021;E0051;Encoder data transmission failure [JT5Axis]
94;1.11.2021;E0051;Encoder data transmission failure [JT6Axis]
94;1.11.2021;E0051;Encoder data transmission failure [JT3Axis]
94;1.11.2021;E3792;The encoder value changed in the power off. [JT5Axis]
94;1.11.2021;E1100;Robot monitoring unit Encoder failure.
94;1.11.2021;E0051;Encoder data transmission failure [JT5Axis]
94;1.11.2021;E1106;Robot monitoring unit internal failure.
94;1.11.2021;E1106;Robot monitoring unit internal failure.
94;1.11.2021;E0051;Encoder data transmission failure [JT6Axis]
94;1.11.2021;E1100;Robot monitoring unit Encoder failure.
94;1.11.2021;E0051;Encoder data transmission failure [JT5Axis]
94;7.11.2021;E0062;Mismatching of power source ON
94;7.11.2021;E3792;The encoder value changed in the power off. [JT5Axis]
94;7.11.2021;E0051;Encoder data transmission failure [JT5Axis]
94;7.11.2021;E3792;The encoder value changed in the power off. [JT5Axis]
94;18.02.2022;E0012;The robot cannot reach the recorded point.
95;4.08.2021;E0038;Over load [JT5Axis]
95;5.08.2021;E2110;Toyopuc I/F:The sequence program has stopped.
95;5.08.2021;E2661;The interface is abnormal with Toyopuc I/F.
95;5.08.2021;E2652;Toyopuc I/F:I/O refreshing has stopped.
95;7.08.2021;E2652;Toyopuc I/F:I/O refreshing has stopped.
95;7.08.2021;E2110;Toyopuc I/F:The sequence program has stopped.
95;6.09.2021;E0122;The robot's joint angle exceeded the software stroke range.(Current position) [JT7Axis]
95;2.11.2021;E0122;The robot's joint angle exceeded the software stroke range.(Current position) [JT7Axis]
99;29.10.2021;E1101;The robot's joint angle exceeded the software stroke range.
99;29.10.2021;E1101;The robot's joint angle exceeded the software stroke range.
99;29.10.2021;E0122;The robot's joint angle exceeded the software stroke range.(Current position) [JT5Axis]
99;18.02.2022;E0012;The robot cannot reach the recorded point.
99;24.02.2022;E0062;Mismatching of power source ON
100;11.06.2021;E1106;Robot monitoring unit internal failure.
100;11.06.2021;E1102;Position exceeded the limit area.
100;11.06.2021;E1106;Robot monitoring unit internal failure.
100;11.06.2021;E1106;Robot monitoring unit internal failure.
100;11.06.2021;E1106;Robot monitoring unit internal failure.
100;11.06.2021;E1106;Robot monitoring unit internal failure.
100;17.10.2021;E1102;Position exceeded the limit area.
100;17.10.2021;E1102;Position exceeded the limit area.
100;17.10.2021;E1102;Position exceeded the limit area.
100;17.10.2021;E1102;Position exceeded the limit area.
100;26.12.2021;E1106;Robot monitoring unit internal failure.
100;26.12.2021;E1102;Position exceeded the limit area.
100;26.12.2021;E1106;Robot monitoring unit internal failure.
100;26.12.2021;E1106;Robot monitoring unit internal failure.
100;27.02.2022;E1106;Robot monitoring unit internal failure.
100;27.02.2022;E1102;Position exceeded the limit area.
100;27.02.2022;E1106;Robot monitoring unit internal failure.
100;27.02.2022;E1106;Robot monitoring unit internal failure.
100;27.02.2022;E1106;Robot monitoring unit internal failure.
100;27.02.2022;E1106;Robot monitoring unit internal failure.
100;27.02.2022;E1106;Robot monitoring unit internal failure.
100;27.02.2022;E1106;Robot monitoring unit internal failure.
100;27.02.2022;E1102;Position exceeded the limit area.
100;27.02.2022;E1106;Robot monitoring unit internal failure.
100;27.02.2022;E1106;Robot monitoring unit internal failure.
100;27.02.2022;E1106;Robot monitoring unit internal failure.
100;27.02.2022;E1106;Robot monitoring unit internal failure.
100;27.02.2022;E1106;Robot monitoring unit internal failure.
100;27.02.2022;E1106;Robot monitoring unit internal failure.
100;7.03.2022;E0027;Encoder data change after stop [JT7Axis]
100;7.03.2022;E0027;Encoder data change after stop [JT7Axis]
100;7.03.2022;E0027;Encoder data change after stop [JT7Axis]
100;11.07.2022;E0151;The program or the file does not exist.
100;11.07.2022;E0151;The program or the file does not exist.
100;12.07.2022;E0151;The program or the file does not exist.
101;5.02.2022;E0032;Over current [JT8Axis]
101;11.02.2022;E0032;Over current [JT8Axis]
101;2.03.2022;E0032;Over current [JT8Axis]
104;8.07.2021;E0898;Servo command stop [JT2Axis]
104;9.07.2021;E0122;The robot's joint angle exceeded the software stroke range.(Current position) [JT7Axis]
104;10.07.2021;E0898;Servo command stop [JT2Axis]
104;28.07.2021;E0898;Servo command stop [JT2Axis]
104;12.08.2021;E0177;Primary power supply fault.
104;12.08.2021;E9216;Low voltage of sequence control power supply
104;12.08.2021;E1108;Robot monitoring unit communication stop.
104;12.08.2021;E0903;Servo communication stop
104;12.08.2021;E9213;Drive unit power failure
104;13.09.2021;E0898;Servo command stop [JT2Axis]
104;14.09.2021;E0898;Servo command stop [JT2Axis]
104;3.11.2021;E0898;Servo command stop [JT2Axis]
104;4.11.2021;E0898;Servo command stop [JT2Axis]
104;17.11.2021;E0898;Servo command stop [JT2Axis]
104;11.12.2021;E0976;Confirm magnet-ON (Fixed input IN28) is OFF.
104;12.01.2022;E0898;Servo command stop [JT2Axis]
104;18.01.2022;E0898;Servo command stop [JT2Axis]
104;20.03.2022;E0027;Encoder data change after stop [JT7Axis]
104;20.03.2022;E1107;Robot monitoring unit is not approved.
104;1.04.2022;E0898;Servo command stop [JT2Axis]
104;3.06.2022;E0898;Servo command stop [JT2Axis]
104;6.06.2022;E0898;Servo command stop [JT2Axis]
105;26.09.2021;E0027;Encoder data change after stop [JT7Axis]
105;26.09.2021;E0027;Encoder data change after stop [JT7Axis]
105;27.10.2021;E0898;Servo command stop [JT2Axis]
105;5.11.2021;E0898;Servo command stop [JT2Axis]
105;6.11.2021;E0898;Servo command stop [JT2Axis]
105;16.01.2022;E0976;Confirm magnet-ON (Fixed input IN28) is OFF.
105;2.02.2022;E0898;Servo command stop [JT2Axis]
105;8.02.2022;E0898;Servo command stop [JT2Axis]
105;23.02.2022;E0898;Servo command stop [JT2Axis]
105;2.04.2022;E0898;Servo command stop [JT2Axis]
105;2.04.2022;E0898;Servo command stop [JT2Axis]
105;25.05.2022;E0898;Servo command stop [JT2Axis]
106;16.10.2021;E0898;Servo command stop [JT2Axis]
106;11.11.2021;E0898;Servo command stop [JT2Axis]
106;19.11.2021;E0898;Servo command stop [JT2Axis]
106;21.11.2021;E0898;Servo command stop [JT2Axis]
106;23.11.2021;E0898;Servo command stop [JT2Axis]
106;9.12.2021;E0898;Servo command stop [JT2Axis]
106;18.12.2021;E0898;Servo command stop [JT2Axis]
106;24.12.2021;E0898;Servo command stop [JT2Axis]
106;29.12.2021;E0898;Servo command stop [JT2Axis]
106;8.01.2022;E0898;Servo command stop [JT2Axis]
106;13.01.2022;E0898;Servo command stop [JT2Axis]
106;14.01.2022;E0898;Servo command stop [JT2Axis]
106;20.01.2022;E1102;Position exceeded the limit area.
106;20.01.2022;E1102;Position exceeded the limit area.
106;20.01.2022;E0122;The robot's joint angle exceeded the software stroke range.(Current position) [JT7Axis]
106;20.01.2022;E0122;The robot's joint angle exceeded the software stroke range.(Current position) [JT7Axis]
106;20.01.2022;E0122;The robot's joint angle exceeded the software stroke range.(Current position) [JT7Axis]
106;24.01.2022;E0898;Servo command stop [JT2Axis]
106;12.02.2022;E0898;Servo command stop [JT2Axis]
106;17.02.2022;E0898;Servo command stop [JT2Axis]
106;24.02.2022;E0898;Servo command stop [JT2Axis]
106;28.02.2022;E0898;Servo command stop [JT2Axis]
106;1.03.2022;E0898;Servo command stop [JT2Axis]
106;2.03.2022;E0898;Servo command stop [JT2Axis]
106;3.03.2022;E0976;Confirm magnet-ON (Fixed input IN28) is OFF.
106;28.03.2022;E0898;Servo command stop [JT2Axis]
106;11.04.2022;E0898;Servo command stop [JT2Axis]
106;20.04.2022;E0898;Servo command stop [JT2Axis]
106;25.04.2022;E0898;Servo command stop [JT2Axis]
106;5.05.2022;E0898;Servo command stop [JT2Axis]
106;11.05.2022;E0898;Servo command stop [JT2Axis]
106;11.05.2022;E0898;Servo command stop [JT2Axis]
106;27.05.2022;E0898;Servo command stop [JT2Axis]
106;7.06.2022;E0898;Servo command stop [JT2Axis]
106;11.06.2022;E0898;Servo command stop [JT2Axis]
106;23.06.2022;E0898;Servo command stop [JT2Axis]
106;24.06.2022;E0898;Servo command stop [JT2Axis]
106;28.06.2022;E0898;Servo command stop [JT2Axis]
106;2.07.2022;E0898;Servo command stop [JT2Axis]
106;13.07.2022;E0898;Servo command stop [JT2Axis]
106;13.07.2022;E1102;Position exceeded the limit area.
106;13.07.2022;E1102;Position exceeded the limit area.
106;19.07.2022;E0898;Servo command stop [JT2Axis]
106;25.07.2022;E0898;Servo command stop [JT2Axis]
106;27.07.2022;E0898;Servo command stop [JT2Axis]
106;29.07.2022;E0898;Servo command stop [JT2Axis]
111;5.07.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C08101 00000020)
111;4.08.2020;E1043;Teach Plug is abnormal.
111;30.08.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C00001 00000010)
111;30.08.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C03D01 00000010)
111;30.08.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C00701 00000020)
111;30.08.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C0C701 00000020)
111;30.08.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C0C901 00000004)
111;30.08.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C00F01 00000004)
111;30.08.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C0E801 00000004)
111;30.08.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C06201 00000004)
111;30.08.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C06D01 00000004)
111;30.08.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C01401 00000004)
111;17.09.2020;E1290;Jt 4 Voltage of the current sensor exceeded the upper limit.
111;27.09.2020;E5055;The selector switch on TP is set to automatic operation.
111;27.09.2020;E5054;The selector switch on TP is set to manual operation.
111;27.09.2020;E1398;The Teach enabling signal turned off. 
111;27.09.2020;E1398;The Teach enabling signal turned off. 
111;27.09.2020;E1398;The Teach enabling signal turned off. 
111;27.09.2020;E5055;The selector switch on TP is set to automatic operation.
111;27.09.2020;E5054;The selector switch on TP is set to manual operation.
111;27.09.2020;E5054;The selector switch on TP is set to manual operation.
111;23.10.2020;E1043;Teach Plug is abnormal.
111;28.10.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C01E01 00000005)
111;28.10.2020;E1398;The Teach enabling signal turned off. 
111;28.10.2020;E1398;The Teach enabling signal turned off. 
111;28.10.2020;E1398;The Teach enabling signal turned off. 
111;28.10.2020;E1398;The Teach enabling signal turned off. 
111;28.10.2020;E1398;The Teach enabling signal turned off. 
111;28.10.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C01001 00000004)
111;28.10.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C09B01 00000004)
111;28.10.2020;E1403;[Power sequence board]24V for I/F low voltage.
111;28.10.2020;E1043;Teach Plug is abnormal.
111;28.10.2020;E5055;The selector switch on TP is set to automatic operation.
111;28.10.2020;E5055;The selector switch on TP is set to automatic operation.
111;29.10.2020;E1403;[Power sequence board]24V for I/F low voltage.
111;29.10.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C0A301 00000030)
111;29.10.2020;E1043;Teach Plug is abnormal.
111;29.10.2020;E5055;The selector switch on TP is set to automatic operation.
111;29.10.2020;E5055;The selector switch on TP is set to automatic operation.
111;15.11.2020;E5055;The selector switch on TP is set to automatic operation.
111;15.11.2020;E1043;Teach Plug is abnormal.
111;15.11.2020;E5054;The selector switch on TP is set to manual operation.
111;15.11.2020;E5055;The selector switch on TP is set to automatic operation.
111;15.11.2020;E5055;The selector switch on TP is set to automatic operation.
111;15.11.2020;E5055;The selector switch on TP is set to automatic operation.
111;15.11.2020;E5055;The selector switch on TP is set to automatic operation.
111;15.11.2020;E1043;Teach Plug is abnormal.
111;16.11.2020;E5055;The selector switch on TP is set to automatic operation.
111;22.11.2020;E5055;The selector switch on TP is set to automatic operation.
111;29.11.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C03E01 00000030)
111;29.11.2020;E5055;The selector switch on TP is set to automatic operation.
111;6.12.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C07301 00000001)
111;6.12.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C0CB01 00000004)
111;6.12.2020;E5055;The selector switch on TP is set to automatic operation.
111;6.12.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C06F01 0000000A)
111;6.12.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C0BE01 00000020)
111;6.12.2020;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C09901 00000008)
111;6.12.2020;E5055;The selector switch on TP is set to automatic operation.
111;20.12.2020;E1043;Teach Plug is abnormal.
111;1.01.2021;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C0EA01 00000030)
111;1.01.2021;E5055;The selector switch on TP is set to automatic operation.
111;1.01.2021;E5055;The selector switch on TP is set to automatic operation.
111;1.01.2021;E1043;Teach Plug is abnormal.
111;2.02.2021;E1398;The Teach enabling signal turned off. 
111;2.02.2021;E1398;The Teach enabling signal turned off. 
111;2.02.2021;E1398;The Teach enabling signal turned off. 
111;2.02.2021;E1043;Teach Plug is abnormal.
111;2.02.2021;E1043;Teach Plug is abnormal.
111;5.02.2021;E1124;Deviation error of Jt  5.
111;5.02.2021;E1124;Deviation error of Jt  5.
111;5.02.2021;E1318;[MC1]DC 20V is abnormal.(Servo board1)
111;5.02.2021;E1043;Teach Plug is abnormal.
111;5.02.2021;E1398;The Teach enabling signal turned off. 
111;5.02.2021;E1398;The Teach enabling signal turned off. 
111;5.02.2021;E1398;The Teach enabling signal turned off. 
111;5.02.2021;E1398;The Teach enabling signal turned off. 
111;5.02.2021;E1398;The Teach enabling signal turned off. 
111;5.02.2021;E1398;The Teach enabling signal turned off. 
111;5.02.2021;E1398;The Teach enabling signal turned off. 
111;5.02.2021;E1398;The Teach enabling signal turned off. 
111;5.02.2021;E1398;The Teach enabling signal turned off. 
111;5.02.2021;E1398;The Teach enabling signal turned off. 
111;5.02.2021;E1398;The Teach enabling signal turned off. 
111;5.02.2021;E1398;The Teach enabling signal turned off. 
111;5.02.2021;E1398;The Teach enabling signal turned off. 
111;5.02.2021;E1398;The Teach enabling signal turned off. 
111;5.02.2021;E1398;The Teach enabling signal turned off. 
111;5.02.2021;E1398;The Teach enabling signal turned off. 
111;5.02.2021;E5055;The selector switch on TP is set to automatic operation.
111;6.02.2021;E5055;The selector switch on TP is set to automatic operation.
111;6.02.2021;E5055;The selector switch on TP is set to automatic operation.
111;6.02.2021;E1028;Jt 3 motor overloaded.
111;6.02.2021;E5055;The selector switch on TP is set to automatic operation.
111;6.02.2021;E1124;Deviation error of Jt  3.
111;6.02.2021;E5055;The selector switch on TP is set to automatic operation.
111;6.02.2021;E1124;Deviation error of Jt  3.
111;6.02.2021;E1124;Deviation error of Jt  3.
111;6.02.2021;E1124;Deviation error of Jt  3.
111;6.02.2021;E1028;Jt 3 motor overloaded.
111;6.02.2021;E1362;[Servo board1]Speed of tool center point exceeded safety speed.
111;6.02.2021;E9412;[Cubic-S(1)]Flange point(Tool No1) speed exceeded 250mm/s.(code 38C1F001)
111;6.02.2021;E1028;Jt 5 motor overloaded.
111;6.02.2021;E5055;The selector switch on TP is set to automatic operation.
111;6.02.2021;E5055;The selector switch on TP is set to automatic operation.
111;6.02.2021;E5055;The selector switch on TP is set to automatic operation.
111;6.02.2021;E1124;Deviation error of Jt  3.
111;6.02.2021;E1043;Teach Plug is abnormal.
111;7.02.2021;E5055;The selector switch on TP is set to automatic operation.
111;28.02.2021;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C06F01 00000020)
111;7.03.2021;E5055;The selector switch on TP is set to automatic operation.
111;7.03.2021;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C00B01 00000020)
111;7.03.2021;E1043;Teach Plug is abnormal.
